cve_id,vendor,product,repo_key,final_repo_key,github_url,ref_kind,source_tags,verdict,confidence,audit_reason,stored_decision_rule,stored_fitness,checked_url,final_url,http_status,github_title,github_description,recommended_action,recommended_reason,repo_action_canonical_repo_key
CVE-2024-47066,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/blob/main/src/app/api/proxy/route.ts,repo_or_file,Broken Link,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2024-48987,snipeitapp,snipe-it,snipe@snipe-it,grokability@snipe-it,https://github.com/snipe/snipe-it/releases/tag/v7.0.10,release_tag,Release Notes,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.8366666666666667,https://github.com/snipe/snipe-it,https://github.com/grokability/snipe-it,200,GitHub - grokability/snipe-it: A free open source IT asset/license management system · GitHub,A free open source IT asset/license management system - grokability/snipe-it,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,grokability@snipe-it
CVE-2024-49772,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-4xj8-hr85-hm3m,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-49773,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-5hr4-r43c-6qf7,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-49774,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-9v56-vhp4-x227,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-50332,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-53xh-mjmq-j35p,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-50333,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-qrv6-3q86-qv89,repo_or_file,Third Party Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-50335,salesagility,suitecrm,salesagility@suitecrm,suitecrm@suitecrm,https://github.com/salesagility/SuiteCRM/security/advisories/GHSA-8rw6-g96j-3w7m,repo_or_file,Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/salesagility/suitecrm,https://github.com/SuiteCRM/SuiteCRM,200,GitHub - SuiteCRM/SuiteCRM: SuiteCRM - Open source CRM for the world · GitHub,SuiteCRM - Open source CRM for the world. Contribute to SuiteCRM/SuiteCRM development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,suitecrm@suitecrm
CVE-2024-51377,ladybirdweb,faveo_helpdesk,ladybirdweb@faveo-helpdesk,faveosuite@faveo-helpdesk,https://github.com/ladybirdweb/faveo-helpdesk/issues/8303,issue,Exploit;Issue Tracking,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/ladybirdweb/faveo-helpdesk,https://github.com/faveosuite/faveo-helpdesk,200,GitHub - faveosuite/faveo-helpdesk: Faveo Open source ticketing system build on Laravel framework · GitHub,Faveo Open source ticketing system build on Laravel framework - faveosuite/faveo-helpdesk,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,faveosuite@faveo-helpdesk
CVE-2024-5138,canonical,snapd,snapcore@snapd,canonical@snapd,https://github.com/snapcore/snapd/commit/68ee9c6aa916ab87dbfd9a26030690f2cabf1e14,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6811111111111111,https://github.com/snapcore/snapd,https://github.com/canonical/snapd,200,GitHub - canonical/snapd: The snapd and snap tools enable systems to work with .snap files. · GitHub,The snapd and snap tools enable systems to work with .snap files. - canonical/snapd,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,canonical@snapd
CVE-2024-5685,snipeitapp,snipe-it,snipe@snipe-it,grokability@snipe-it,https://github.com/snipe/snipe-it/commit/34f1ea1c0ecd403047cd1327569ee391a7201cc1,commit,Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.8366666666666667,https://github.com/snipe/snipe-it,https://github.com/grokability/snipe-it,200,GitHub - grokability/snipe-it: A free open source IT asset/license management system · GitHub,A free open source IT asset/license management system - grokability/snipe-it,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,grokability@snipe-it
CVE-2024-8376,eclipse,mosquitto,eclipse@mosquitto,eclipse-mosquitto@mosquitto,https://github.com/eclipse/mosquitto/releases/tag/v2.0.19,release_tag,Patch;Product,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/eclipse/mosquitto,https://github.com/eclipse-mosquitto/mosquitto,200,GitHub - eclipse-mosquitto/mosquitto: Eclipse Mosquitto - An open source MQTT broker · GitHub,Eclipse Mosquitto - An open source MQTT broker. Contribute to eclipse-mosquitto/mosquitto development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,eclipse-mosquitto@mosquitto
CVE-2025-1007,eclipse,open_vsx,eclipse@openvsx,eclipse-openvsx@openvsx,https://github.com/eclipse/openvsx/security/advisories/GHSA-wc7c-xq2f-qp4h,repo_or_file,Exploit;Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/eclipse/openvsx,https://github.com/eclipse-openvsx/openvsx,200,GitHub - eclipse-openvsx/openvsx: An open-source registry for VS Code extensions · GitHub,An open-source registry for VS Code extensions. Contribute to eclipse-openvsx/openvsx development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,eclipse-openvsx@openvsx
CVE-2025-27411,redaxo,redaxo,redaxo@redaxo,redaxo@core,https://github.com/redaxo/redaxo/commit/3b2159bb45da0ab6cfaef5c8cf8b602ee5e2fb37,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/redaxo/redaxo,https://github.com/redaxo/core,200,"GitHub - redaxo/core: REDAXO, a PHP-based CMS since 2004. Both simple and flexible. · GitHub","REDAXO, a PHP-based CMS since 2004. Both simple and flexible. - redaxo/core",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,redaxo@core
CVE-2025-27412,redaxo,redaxo,redaxo@redaxo,redaxo@core,https://github.com/redaxo/redaxo/security/advisories/GHSA-8366-xmgf-334f,repo_or_file,Exploit;Vendor Advisory,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/redaxo/redaxo,https://github.com/redaxo/core,200,"GitHub - redaxo/core: REDAXO, a PHP-based CMS since 2004. Both simple and flexible. · GitHub","REDAXO, a PHP-based CMS since 2004. Both simple and flexible. - redaxo/core",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,redaxo@core
CVE-2025-51497,adguard,adguard_for_safari,adguardteam@adguardforsafari,adguardteam@adguardminiformac,https://github.com/AdguardTeam/AdGuardForSafari,repo_or_file,Product,likely_product_repo_owner_diff,medium,product-repo name matches but owner differs from CPE vendor,ref_clean_repo_score_ge_threshold,0.8824035850287221,https://github.com/adguardteam/adguardforsafari,https://github.com/AdguardTeam/AdGuardMiniForMac,200,GitHub - AdguardTeam/AdGuardMiniForMac: AdGuard Mini for macOS · GitHub,AdGuard Mini for macOS. Contribute to AdguardTeam/AdGuardMiniForMac development by creating an account on GitHub.,keep_review_not_auto_accept,medium_likely_product_or_redirected_name_variant,adguardteam@adguardminiformac
CVE-2025-51741,interviewx,echo,veal98@echo,jcool98@echo,https://github.com/Veal98/Echo,repo_or_file,Product,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.678,https://github.com/veal98/echo,https://github.com/jcool98/Echo,200,GitHub - jcool98/Echo: 🦄 论坛：基于 SpringBoot + MyBatis + MySQL + Redis + Kafka + Elasticsearch + Spring Security + ... 并提供详细的开发文档和配套教程。包含帖子、评论、私信、系统通知、点赞、关注、搜索、用户设置、数据统计等模块。 · GitHub,🦄 论坛：基于 SpringBoot + MyBatis + MySQL + Redis + Kafka + Elasticsearch + Spring Security + ... 并提供详细的开发文档和配套教程。包含帖子、评论、私信、系统通知、点赞、关注、搜索、用户设置、数据统计等模块。 - jcool98/Echo,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,jcool98@echo
CVE-2025-57682,papermark,papermark,mfts@papermark,papermark@papermark,https://github.com/mfts/papermark,repo_or_file,Product,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.6811111111111111,https://github.com/mfts/papermark,https://github.com/papermark/papermark,200,GitHub - papermark/papermark: Papermark is the open-source DocSend alternative with built-in analytics and custom domains. · GitHub,Papermark is the open-source DocSend alternative with built-in analytics and custom domains. - papermark/papermark,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,papermark@papermark
CVE-2025-59417,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/commit/9f044edd07ce102fe9f4b2fb47c62191c36da05c,commit,Patch,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2025-59426,lobehub,lobe_chat,lobehub@lobe-chat,lobehub@lobehub,https://github.com/lobehub/lobe-chat/blob/aa841a3879c30142720485182ad62aa0dbd74edc/src/app/(backend,repo_or_file,,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/lobehub/lobe-chat,https://github.com/lobehub/lobehub,200,"GitHub - lobehub/lobehub: 🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. · GitHub","🤯 LobeHub is your Chief Agent Operator, organizing your agents into 7×24 operations by hiring, scheduling, and reporting on your entire AI team. - lobehub/lobehub",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,lobehub@lobehub
CVE-2025-59951,termix,termix,lukegus@termix,termix-ssh@termix,https://github.com/LukeGus/Termix/pull/221,pull,Issue Tracking;Patch,confirmed_product_repo_owner_diff,high,product-repo name matches and GitHub title/description contains product identity,ref_clean_repo_score_ge_threshold,0.65,https://github.com/lukegus/termix,https://github.com/Termix-SSH/Termix,200,GitHub - Termix-SSH/Termix: Self-hosted SSH and remote desktop management. · GitHub,Self-hosted SSH and remote desktop management. Contribute to Termix-SSH/Termix development by creating an account on GitHub.,canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,termix-ssh@termix
CVE-2025-64049,redaxo,redaxo,redaxo@redaxo,redaxo@core,https://github.com/redaxo/redaxo,repo_or_file,Product,confirmed_product_repo,high,product-repo and vendor-owner names match strongly,score_threshold,1.0,https://github.com/redaxo/redaxo,https://github.com/redaxo/core,200,"GitHub - redaxo/core: REDAXO, a PHP-based CMS since 2004. Both simple and flexible. · GitHub","REDAXO, a PHP-based CMS since 2004. Both simple and flexible. - redaxo/core",canonicalize_repo_key_or_store_redirect_alias,github_root_redirects_to_different_owner_repo,redaxo@core
